# timestamp tx ty tz qx qy qz qw
1305031940.903310 -1.696796 -1.481974 2.279928 0.104244 0.261475 0.750501 0.597923
1305031940.936170 -1.700350 -1.483989 2.267330 0.115088 0.262185 0.749308 0.597119
1305031940.967954 -1.703282 -1.490294 2.256173 0.125050 0.263468 0.747861 0.596365
1305031941.003173 -1.711216 -1.490516 2.241238 0.135408 0.263579 0.746060 0.596310
1305031941.036018 -1.717672 -1.492442 2.227772 0.143338 0.263207 0.746063 0.594615
1305031941.071066 -1.726759 -1.493047 2.216577 0.150311 0.264217 0.744939 0.593853
1305031941.103439 -1.737531 -1.496445 2.203211 0.156617 0.265628 0.743818 0.592999
1305031941.136164 -1.747228 -1.498894 2.189594 0.163380 0.265753 0.742144 0.593216
1305031941.171157 -1.758577 -1.500744 2.176144 0.169401 0.266100 0.737739 0.596855
1305031941.203520 -1.772138 -1.513066 2.164248 0.173211 0.265979 0.733962 0.600460
1305031941.235950 -1.782515 -1.513489 2.151254 0.179519 0.262361 0.730042 0.604961
1305031941.271134 -1.792724 -1.515629 2.138582 0.185218 0.259421 0.725033 0.610510
1305031941.303370 -1.807256 -1.525234 2.124215 0.190020 0.256315 0.719911 0.616379
1305031941.336019 -1.819225 -1.517490 2.115588 0.197247 0.250818 0.712036 0.625451
1305031941.371612 -1.827183 -1.508464 2.107721 0.202685 0.248467 0.702935 0.634874
1305031941.403861 -1.837129 -1.502728 2.097861 0.206647 0.250329 0.692624 0.644130
1305031941.436243 -1.852516 -1.499785 2.089876 0.209759 0.255070 0.679177 0.655483
1305031941.469615 -1.861782 -1.499057 2.080583 0.207827 0.259479 0.665417 0.668356
1305031941.501488 -1.871407 -1.501772 2.066782 0.207099 0.262813 0.655422 0.677097
1305031941.535936 -1.887691 -1.509979 2.054088 0.209964 0.263089 0.649222 0.682064
1305031941.570294 -1.897121 -1.513241 2.042207 0.214717 0.257405 0.643336 0.688300
1305031941.603059 -1.903005 -1.509903 2.033298 0.222956 0.250547 0.635436 0.695512
1305031941.636249 -1.909474 -1.502707 2.024798 0.233823 0.245037 0.627428 0.701155
1305031941.671558 -1.921742 -1.501443 2.014755 0.242158 0.242267 0.617695 0.707898
1305031941.703768 -1.934546 -1.498088 2.007140 0.246529 0.237040 0.610657 0.714236
1305031941.736229 -1.937553 -1.484672 2.000158 0.251861 0.228924 0.606187 0.718816
1305031941.768313 -1.943955 -1.474655 1.993885 0.258080 0.223765 0.602860 0.721029
1305031941.800824 -1.952593 -1.466430 1.986936 0.262567 0.218703 0.602358 0.721382
1305031941.834431 -1.960755 -1.454933 1.980732 0.265576 0.212357 0.602216 0.722295
1305031941.871819 -1.965296 -1.442628 1.973485 0.266817 0.206503 0.601832 0.723853
1305031941.903009 -1.976801 -1.432711 1.966844 0.265849 0.200728 0.601756 0.725894
1305031941.935975 -1.976520 -1.418298 1.959256 0.262998 0.191773 0.601811 0.729300
1305031941.971071 -1.980260 -1.407082 1.953377 0.260552 0.185517 0.600652 0.732743
1305031942.003150 -1.979056 -1.390883 1.947392 0.257316 0.177484 0.599046 0.737178
1305031942.036087 -1.981843 -1.373777 1.940290 0.254042 0.173012 0.598396 0.739900
1305031942.071087 -1.975958 -1.360321 1.934804 0.248052 0.169629 0.600147 0.741296
1305031942.100230 -1.970337 -1.352524 1.927006 0.250279 0.171920 0.601567 0.738865
1305031942.135982 -1.977067 -1.340005 1.916776 0.257586 0.175569 0.602445 0.734769
1305031942.170755 -1.980137 -1.329611 1.910755 0.260234 0.174304 0.604220 0.732676
1305031942.203116 -1.975436 -1.316749 1.902991 0.264802 0.173520 0.604126 0.731302
1305031942.239010 -1.982853 -1.308140 1.893338 0.270680 0.174475 0.604896 0.728280
1305031942.271124 -1.979049 -1.295892 1.885765 0.275360 0.171870 0.603359 0.728420
1305031942.303227 -1.977509 -1.282636 1.876167 0.283636 0.175642 0.599489 0.727540
1305031942.336328 -1.982328 -1.273771 1.868076 0.288813 0.180191 0.596674 0.726704
1305031942.370770 -1.983135 -1.266250 1.861720 0.293882 0.186747 0.592899 0.726106
1305031942.402945 -1.990960 -1.257027 1.850751 0.297526 0.193223 0.592836 0.722972
1305031942.439267 -1.997292 -1.246382 1.835442 0.296847 0.193715 0.597026 0.719664
1305031942.472136 -2.003274 -1.241879 1.830697 0.294385 0.192464 0.599613 0.718860
1305031942.503620 -2.004833 -1.233214 1.826851 0.294202 0.192604 0.598341 0.719956
1305031942.539462 -2.014389 -1.228253 1.818027 0.291251 0.194744 0.599075 0.719970
1305031942.571870 -2.018022 -1.222286 1.814635 0.287074 0.195565 0.601913 0.719058
1305031942.601453 -2.022981 -1.214813 1.808514 0.283654 0.197346 0.604346 0.717887
1305031942.639947 -2.028427 -1.212409 1.802756 0.280231 0.199840 0.607601 0.715791
1305031942.668343 -2.031895 -1.206964 1.799885 0.279688 0.204406 0.610309 0.712401
1305031942.704021 -2.039713 -1.204353 1.790468 0.279378 0.209390 0.615512 0.706575
1305031942.739818 -2.045795 -1.203411 1.784272 0.280315 0.212488 0.619666 0.701631
1305031942.771718 -2.055635 -1.202058 1.776469 0.281395 0.215594 0.620852 0.699199
1305031942.801571 -2.062948 -1.197588 1.769363 0.282295 0.214190 0.622871 0.697470
1305031942.841055 -2.070861 -1.194638 1.763651 0.283297 0.215022 0.623682 0.696081
1305031942.868371 -2.080791 -1.192321 1.757574 0.281753 0.218199 0.625753 0.693857
1305031942.903965 -2.086118 -1.190613 1.753314 0.280151 0.221591 0.627713 0.691657
1305031942.936535 -2.095772 -1.189754 1.746876 0.279029 0.225008 0.629938 0.688979
1305031942.970942 -2.102377 -1.188620 1.743175 0.278309 0.223981 0.632449 0.687302
1305031943.001114 -2.111915 -1.183954 1.737720 0.278219 0.222949 0.634220 0.686041
1305031943.039967 -2.120840 -1.186605 1.734635 0.273418 0.223667 0.639537 0.682794
1305031943.071754 -2.128241 -1.190401 1.736261 0.270752 0.226938 0.643167 0.679359
1305031943.104187 -2.138654 -1.190123 1.734053 0.270358 0.229208 0.645223 0.676800
1305031943.139576 -2.151169 -1.191522 1.734711 0.269382 0.230544 0.645337 0.676626
1305031943.171921 -2.160764 -1.195227 1.734445 0.267367 0.231835 0.644301 0.677970
1305031943.201573 -2.173187 -1.200627 1.734686 0.265656 0.232939 0.644266 0.678298
1305031943.240015 -2.185784 -1.207596 1.737991 0.264166 0.233600 0.644229 0.678687
1305031943.271909 -2.197793 -1.211930 1.738097 0.261879 0.233152 0.643666 0.680260
1305031943.303971 -2.213141 -1.218758 1.740374 0.257003 0.231662 0.645706 0.680695
1305031943.339947 -2.226833 -1.225040 1.746018 0.251311 0.228867 0.648136 0.681456
1305031943.371784 -2.237468 -1.230415 1.750950 0.244902 0.224602 0.649920 0.683506
1305031943.404421 -2.251104 -1.237822 1.756207 0.238400 0.221888 0.650688 0.685956
1305031943.440191 -2.263657 -1.247532 1.764442 0.230713 0.218278 0.652871 0.687667
1305031943.471437 -2.272023 -1.252017 1.773762 0.226110 0.212915 0.655414 0.688457
1305031943.505302 -2.284232 -1.258377 1.778316 0.222844 0.209683 0.656038 0.689919
1305031943.539534 -2.295112 -1.266359 1.786007 0.217587 0.205050 0.657431 0.691661
1305031943.570030 -2.300929 -1.268214 1.793044 0.214267 0.199499 0.657619 0.694137
1305031943.607482 -2.305314 -1.269288 1.799795 0.213378 0.196470 0.656822 0.696027
1305031943.638030 -2.313941 -1.275676 1.804268 0.214722 0.196544 0.656365 0.696024
1305031943.671522 -2.332538 -1.283850 1.815301 0.215591 0.195265 0.656375 0.696106
1305031943.707257 -2.343628 -1.287302 1.824880 0.210180 0.187253 0.658706 0.697759
1305031943.739444 -2.341247 -1.290897 1.825248 0.200572 0.175362 0.663460 0.699171
1305031943.771344 -2.348303 -1.292047 1.831720 0.196906 0.169579 0.666815 0.698448
1305031943.806831 -2.353036 -1.294461 1.835276 0.191416 0.164311 0.670646 0.697565
1305031943.837762 -2.359466 -1.295354 1.839480 0.187611 0.160546 0.673739 0.696493
1305031943.868336 -2.373801 -1.297584 1.848972 0.181729 0.157276 0.677983 0.694678
1305031943.907223 -2.373872 -1.297228 1.849965 0.171585 0.148820 0.682581 0.694618
1305031943.936293 -2.386625 -1.297760 1.855952 0.164007 0.145722 0.685051 0.694674
1305031943.971285 -2.390012 -1.305032 1.859465 0.149599 0.137093 0.688767 0.696007
1305031944.007767 -2.396914 -1.308049 1.864104 0.145090 0.129939 0.689165 0.697938
1305031944.040523 -2.411405 -1.312478 1.870238 0.143058 0.121078 0.686562 0.702500
1305031944.070897 -2.412560 -1.315004 1.872660 0.138929 0.105756 0.684940 0.707369
1305031944.107401 -2.416020 -1.314884 1.877299 0.137722 0.091805 0.681971 0.712404
1305031944.139668 -2.411745 -1.312464 1.879019 0.134069 0.078004 0.677890 0.718614
1305031944.171386 -2.411940 -1.312804 1.883070 0.131371 0.068844 0.674794 0.722949
1305031944.207012 -2.407522 -1.312889 1.887064 0.128694 0.060720 0.672233 0.726535
1305031944.239347 -2.406237 -1.312787 1.890598 0.127582 0.055341 0.669313 0.729849
1305031944.270975 -2.404230 -1.316214 1.894542 0.127769 0.049554 0.666054 0.733206
1305031944.306950 -2.405909 -1.320347 1.898141 0.130193 0.043582 0.661569 0.737209
1305031944.339318 -2.403995 -1.320000 1.903902 0.134477 0.034744 0.657132 0.740868
1305031944.370754 -2.400819 -1.320305 1.908495 0.139810 0.026605 0.650779 0.745810
1305031944.406237 -2.398437 -1.325615 1.910779 0.145366 0.020205 0.643209 0.751493
1305031944.438732 -2.390281 -1.329565 1.915917 0.155792 0.011375 0.634057 0.757345
1305031944.471309 -2.395494 -1.335247 1.918449 0.169731 0.004893 0.622676 0.763834
1305031944.506957 -2.399372 -1.345604 1.922770 0.180329 -0.005060 0.614138 0.768304
1305031944.539079 -2.392750 -1.345769 1.931670 0.193225 -0.016988 0.607126 0.770567
1305031944.571537 -2.391846 -1.345799 1.938977 0.205674 -0.023929 0.600442 0.772396
1305031944.607242 -2.388284 -1.353133 1.941042 0.216516 -0.028262 0.595559 0.773066
1305031944.639807 -2.388956 -1.357105 1.945670 0.229767 -0.032083 0.591766 0.772005
1305031944.671788 -2.387333 -1.365350 1.947740 0.242966 -0.036911 0.589276 0.769648
1305031944.707784 -2.388424 -1.370601 1.951395 0.261656 -0.041979 0.584953 0.766554
1305031944.739952 -2.398139 -1.369847 1.954922 0.278745 -0.048546 0.578491 0.765044
1305031944.774971 -2.396775 -1.377189 1.956820 0.288807 -0.057835 0.573230 0.764626
1305031944.807927 -2.395252 -1.379329 1.960801 0.299913 -0.065220 0.569610 0.762459
1305031944.839959 -2.393423 -1.382086 1.961658 0.309894 -0.068345 0.566074 0.760825
1305031944.875723 -2.397844 -1.384416 1.961176 0.319921 -0.069132 0.561491 0.760000
1305031944.904246 -2.398808 -1.390746 1.960382 0.326529 -0.072399 0.558015 0.759445
1305031944.939705 -2.400204 -1.395149 1.958867 0.335291 -0.076383 0.555892 0.756789
1305031944.974313 -2.410510 -1.391928 1.958665 0.342799 -0.080829 0.550282 0.757063
1305031945.007447 -2.425194 -1.390120 1.962505 0.340991 -0.087963 0.541302 0.763531
1305031945.039945 -2.428504 -1.394495 1.965571 0.328348 -0.100188 0.532824 0.773466
1305031945.074313 -2.426450 -1.399186 1.972568 0.315454 -0.109977 0.525955 0.782154
1305031945.107538 -2.436781 -1.402677 1.971894 0.299786 -0.114682 0.519864 0.791655
1305031945.136355 -2.437124 -1.410569 1.971684 0.278743 -0.124815 0.517254 0.799482
1305031945.174139 -2.441167 -1.412660 1.974990 0.262357 -0.131923 0.515513 0.804992
1305031945.207119 -2.443297 -1.418954 1.970731 0.244495 -0.139505 0.516115 0.808941
1305031945.238869 -2.441602 -1.434403 1.966567 0.232800 -0.148406 0.518574 0.809235
1305031945.272603 -2.443073 -1.437237 1.968194 0.228797 -0.156403 0.520454 0.807662
1305031945.306361 -2.450996 -1.432782 1.968209 0.224285 -0.161505 0.518638 0.809090
1305031945.338947 -2.455728 -1.434808 1.969274 0.213134 -0.165692 0.516182 0.812820
1305031945.371876 -2.456178 -1.440649 1.970028 0.203101 -0.166374 0.514056 0.816588
1305031945.406626 -2.469250 -1.439261 1.966001 0.194091 -0.163947 0.511898 0.820616
1305031945.436187 -2.480425 -1.444571 1.960173 0.178429 -0.164619 0.511132 0.824505
1305031945.473336 -2.485038 -1.463527 1.960937 0.163736 -0.167380 0.512054 0.826423
1305031945.506443 -2.491830 -1.473111 1.957635 0.157015 -0.168772 0.514912 0.825668
1305031945.538427 -2.517358 -1.472413 1.949430 0.153718 -0.172610 0.518192 0.823440
1305031945.572247 -2.513043 -1.491426 1.951061 0.146882 -0.184061 0.515803 0.823708
1305031945.606037 -2.510462 -1.508236 1.951172 0.148478 -0.189906 0.512957 0.823872
1305031945.638313 -2.511578 -1.511791 1.947294 0.151790 -0.192613 0.512322 0.823034
1305031945.673216 -2.513464 -1.525744 1.946125 0.154770 -0.192359 0.512526 0.822412
1305031945.706221 -2.517197 -1.537324 1.941453 0.160922 -0.190318 0.514257 0.820623
1305031945.738690 -2.524669 -1.551020 1.935257 0.166898 -0.189368 0.516277 0.818378
1305031945.770931 -2.522744 -1.571675 1.932323 0.174916 -0.190160 0.516634 0.816292
1305031945.806244 -2.518597 -1.582913 1.928572 0.187677 -0.188775 0.517402 0.813287
1305031945.838284 -2.528404 -1.596251 1.926605 0.200940 -0.184439 0.519758 0.809603
1305031945.873300 -2.524287 -1.613277 1.924847 0.216063 -0.180445 0.520072 0.806401
1305031945.909321 -2.527961 -1.624198 1.919328 0.236839 -0.172775 0.520029 0.802263
1305031945.936229 -2.532087 -1.631591 1.911524 0.256884 -0.169026 0.520746 0.796407
1305031945.973281 -2.536159 -1.641935 1.907614 0.277468 -0.167106 0.520011 0.790365
1305031946.005989 -2.535285 -1.649273 1.901611 0.299345 -0.166734 0.518120 0.783673
1305031946.040270 -2.538672 -1.653714 1.896231 0.321065 -0.165448 0.514450 0.777744
1305031946.072229 -2.542785 -1.658070 1.892180 0.338613 -0.164937 0.509785 0.773470
1305031946.107148 -2.543465 -1.662947 1.888338 0.353275 -0.165921 0.504622 0.770080
1305031946.142370 -2.546873 -1.666715 1.886204 0.363677 -0.167227 0.502030 0.766642
1305031946.172364 -2.544724 -1.675392 1.882332 0.369619 -0.169780 0.500801 0.764039
1305031946.207048 -2.539952 -1.683298 1.880210 0.377554 -0.170966 0.498156 0.761620
1305031946.242280 -2.537313 -1.688007 1.882835 0.386306 -0.169983 0.496340 0.758631
1305031946.272937 -2.532509 -1.694055 1.884277 0.391961 -0.166084 0.497833 0.755609
1305031946.306856 -2.525626 -1.702372 1.885932 0.395028 -0.160061 0.503250 0.751713
1305031946.342061 -2.520682 -1.715226 1.888506 0.397976 -0.152378 0.509769 0.747350
1305031946.373884 -2.513427 -1.729067 1.891583 0.401385 -0.146682 0.514396 0.743486
1305031946.406526 -2.508375 -1.740916 1.897550 0.405544 -0.141390 0.518866 0.739135
1305031946.442251 -2.501275 -1.754055 1.904201 0.407401 -0.136739 0.521350 0.737239
1305031946.471020 -2.490718 -1.768696 1.909370 0.407776 -0.132473 0.522771 0.736804
1305031946.506592 -2.481487 -1.784743 1.913795 0.408773 -0.127928 0.524662 0.735710
1305031946.541583 -2.475302 -1.801119 1.920502 0.410737 -0.124584 0.525301 0.734733
1305031946.573259 -2.466714 -1.818403 1.924568 0.412074 -0.123323 0.523927 0.735178
1305031946.606477 -2.457718 -1.834813 1.929429 0.415434 -0.123641 0.521145 0.735211
1305031946.641572 -2.450276 -1.850430 1.935256 0.418714 -0.126140 0.518372 0.734886
1305031946.673570 -2.441672 -1.865902 1.940369 0.421803 -0.129569 0.516093 0.734126
1305031946.706523 -2.432882 -1.880916 1.947835 0.424902 -0.134714 0.514624 0.732443
1305031946.740426 -2.419825 -1.894667 1.953506 0.427512 -0.138443 0.513883 0.730747
1305031946.771860 -2.411386 -1.910652 1.958060 0.431643 -0.138657 0.514239 0.728022
1305031946.806653 -2.404855 -1.925356 1.965412 0.437696 -0.139508 0.513172 0.724992
1305031946.839890 -2.397589 -1.938736 1.972573 0.442612 -0.139964 0.511256 0.723272
1305031946.871906 -2.393397 -1.950702 1.981480 0.445356 -0.140818 0.511211 0.721451
1305031946.906617 -2.383009 -1.961477 1.987550 0.443891 -0.140879 0.511372 0.722227
1305031946.939919 -2.374258 -1.976466 1.985967 0.440713 -0.137133 0.513390 0.723462
1305031946.971944 -2.367570 -1.991199 1.986411 0.441722 -0.133335 0.515407 0.722122
1305031947.006830 -2.364408 -1.999891 1.993548 0.445351 -0.129465 0.517841 0.718848
1305031947.039957 -2.361585 -2.013866 1.993038 0.444748 -0.124828 0.520433 0.718169
1305031947.071781 -2.361186 -2.027908 1.993163 0.445969 -0.122768 0.521129 0.717262
1305031947.106653 -2.361499 -2.039765 1.994161 0.445302 -0.125123 0.523136 0.715806
1305031947.139990 -2.354553 -2.052459 1.985155 0.443756 -0.129638 0.523554 0.715658
1305031947.171884 -2.351722 -2.060692 1.984625 0.448027 -0.131162 0.520140 0.715208
1305031947.207892 -2.353957 -2.067991 1.983090 0.449872 -0.131084 0.519330 0.714653
1305031947.239813 -2.353558 -2.074060 1.978300 0.449898 -0.132328 0.519989 0.713928
1305031947.271931 -2.351145 -2.079440 1.970218 0.448800 -0.132813 0.524609 0.711144
1305031947.307036 -2.351017 -2.087740 1.957883 0.450086 -0.129037 0.529721 0.707226
1305031947.338332 -2.360532 -2.091440 1.955223 0.455071 -0.124504 0.534907 0.700916
1305031947.371039 -2.368175 -2.097892 1.948115 0.453963 -0.123651 0.544210 0.694596
1305031947.406430 -2.370990 -2.104466 1.936698 0.450287 -0.123795 0.551785 0.690977
1305031947.440017 -2.380723 -2.110810 1.930156 0.448414 -0.119563 0.556241 0.689366
1305031947.472260 -2.392036 -2.120284 1.925230 0.441646 -0.117400 0.560971 0.690274
1305031947.508225 -2.393553 -2.127512 1.915220 0.430552 -0.118963 0.568558 0.690807
1305031947.540172 -2.390018 -2.138163 1.899892 0.418494 -0.118256 0.576829 0.691481
1305031947.570732 -2.396488 -2.147134 1.893954 0.411134 -0.112245 0.585725 0.689417
1305031947.608401 -2.401347 -2.163980 1.881555 0.399646 -0.108129 0.600329 0.684249
1305031947.640408 -2.406067 -2.179972 1.871633 0.389762 -0.107078 0.612055 0.679712
1305031947.672185 -2.409846 -2.191271 1.866694 0.379415 -0.106256 0.620808 0.677754
1305031947.708089 -2.413068 -2.207041 1.859295 0.364642 -0.105335 0.633632 0.674130
1305031947.740141 -2.408912 -2.223926 1.847328 0.348449 -0.107616 0.646988 0.669633
1305031947.772251 -2.408657 -2.244790 1.839250 0.333005 -0.109265 0.658279 0.666212
1305031947.808182 -2.394137 -2.265064 1.827024 0.320372 -0.112459 0.666060 0.664137
1305031947.839219 -2.399544 -2.277329 1.823204 0.314409 -0.111526 0.673618 0.659505
1305031947.872215 -2.387711 -2.294153 1.814203 0.300690 -0.114921 0.683089 0.655566
1305031947.908145 -2.383243 -2.306112 1.807187 0.294078 -0.113444 0.691091 0.650416
1305031947.940270 -2.376502 -2.318246 1.801910 0.284284 -0.112948 0.698863 0.646542
1305031947.972125 -2.366390 -2.333837 1.794456 0.276760 -0.109429 0.705601 0.643083
1305031948.008204 -2.366102 -2.346330 1.789056 0.273696 -0.103918 0.711169 0.639164
1305031948.040121 -2.366179 -2.362216 1.784267 0.268577 -0.100260 0.715210 0.637408
1305031948.072095 -2.361519 -2.377304 1.780097 0.264018 -0.100736 0.717113 0.637099
1305031948.108154 -2.357910 -2.384404 1.775357 0.260892 -0.102376 0.718886 0.636127
1305031948.140089 -2.353572 -2.394251 1.768263 0.255321 -0.100581 0.721054 0.636220
1305031948.171979 -2.354026 -2.405329 1.760857 0.248296 -0.098029 0.724958 0.634960
1305031948.208114 -2.349343 -2.418204 1.752270 0.239296 -0.096524 0.730218 0.632616
1305031948.240106 -2.344140 -2.428464 1.743831 0.232065 -0.094631 0.735288 0.629716
1305031948.272243 -2.342262 -2.439767 1.733765 0.225053 -0.090036 0.739029 0.628554
1305031948.308182 -2.337632 -2.456913 1.722906 0.217286 -0.084935 0.741012 0.629661
1305031948.340311 -2.330288 -2.477676 1.710826 0.214029 -0.080915 0.741273 0.630998
1305031948.372208 -2.332360 -2.493589 1.698568 0.217159 -0.077445 0.741230 0.630415
1305031948.408137 -2.330620 -2.509804 1.687159 0.218601 -0.077078 0.741397 0.629764
1305031948.440295 -2.324704 -2.524112 1.673629 0.223084 -0.075378 0.741441 0.628345
1305031948.474803 -2.330663 -2.537195 1.661704 0.229387 -0.070251 0.740551 0.627719
1305031948.509654 -2.331895 -2.552955 1.648722 0.231860 -0.066490 0.740927 0.626775
1305031948.539943 -2.334292 -2.572231 1.635469 0.235632 -0.062321 0.741689 0.624892
1305031948.574789 -2.340780 -2.589707 1.624838 0.240935 -0.060458 0.742207 0.622434
1305031948.608030 -2.339917 -2.603424 1.611610 0.244239 -0.062241 0.743877 0.618967
1305031948.640903 -2.343203 -2.617717 1.598963 0.249823 -0.061826 0.746131 0.614048
1305031948.675351 -2.345773 -2.633067 1.587974 0.253247 -0.062606 0.748445 0.609735
1305031948.709764 -2.342804 -2.647432 1.574742 0.257761 -0.064428 0.751242 0.604188
1305031948.741747 -2.344991 -2.656827 1.562177 0.265649 -0.065158 0.750936 0.601066
1305031948.774879 -2.342176 -2.668265 1.547666 0.269072 -0.064309 0.749559 0.601353
1305031948.808682 -2.340572 -2.679652 1.532806 0.274990 -0.061584 0.747803 0.601148
1305031948.839380 -2.339505 -2.688673 1.518316 0.281863 -0.058507 0.745059 0.601678
1305031948.874682 -2.335158 -2.698577 1.502095 0.288987 -0.052227 0.742540 0.601991
1305031948.910285 -2.338714 -2.707127 1.489000 0.299528 -0.042013 0.738924 0.602087
1305031948.940114 -2.338624 -2.713666 1.474794 0.305731 -0.033337 0.735888 0.603230
1305031948.973995 -2.335663 -2.718897 1.457830 0.311469 -0.022847 0.735678 0.601035
1305031949.009951 -2.339537 -2.726905 1.442495 0.319455 -0.007041 0.736615 0.596068
1305031949.040843 -2.341310 -2.736862 1.424922 0.326500 0.006300 0.737043 0.591714
1305031949.075631 -2.345507 -2.742928 1.412031 0.337738 0.018994 0.736135 0.586240
1305031949.109681 -2.350215 -2.744614 1.400205 0.345195 0.030058 0.736569 0.580864
1305031949.140763 -2.355077 -2.750288 1.388182 0.349784 0.044665 0.739870 0.572929
1305031949.174862 -2.360432 -2.756413 1.378151 0.351582 0.056999 0.744320 0.564915
1305031949.209594 -2.362868 -2.763167 1.366586 0.349512 0.067989 0.750907 0.556200
1305031949.242356 -2.365649 -2.771090 1.356064 0.347305 0.078211 0.759329 0.544685
1305031949.275219 -2.367987 -2.780160 1.346898 0.344572 0.087613 0.767213 0.533834
1305031949.308255 -2.370536 -2.792210 1.340052 0.341298 0.095057 0.774884 0.523483
1305031949.339600 -2.367563 -2.800143 1.329242 0.336124 0.095485 0.783056 0.514515
1305031949.374568 -2.363955 -2.810907 1.320211 0.334152 0.098535 0.791404 0.502307
1305031949.407914 -2.364291 -2.823678 1.317161 0.337801 0.101411 0.797826 0.488958
1305031949.440105 -2.361565 -2.835296 1.314516 0.336729 0.098091 0.804040 0.480116
1305031949.474081 -2.355692 -2.843223 1.309437 0.332442 0.093208 0.810645 0.472917
1305031949.507923 -2.351062 -2.854392 1.307529 0.328193 0.092804 0.816528 0.465788
1305031949.539469 -2.348282 -2.866340 1.308732 0.323175 0.091579 0.821502 0.460767
1305031949.574912 -2.346164 -2.878850 1.312977 0.315858 0.086574 0.827612 0.455848
1305031949.609616 -2.338454 -2.889422 1.313321 0.305041 0.076711 0.835522 0.450521
1305031949.641758 -2.336773 -2.902032 1.318646 0.297927 0.068674 0.841544 0.445340
1305031949.674858 -2.333287 -2.914300 1.323209 0.287510 0.056167 0.846862 0.443857
1305031949.709746 -2.327539 -2.923609 1.326369 0.278260 0.040095 0.851655 0.442320
1305031949.743181 -2.325719 -2.933942 1.330811 0.272069 0.027034 0.854146 0.442359
1305031949.775110 -2.328109 -2.947096 1.336202 0.265667 0.015192 0.854833 0.445479
1305031949.808187 -2.326172 -2.958256 1.339964 0.256486 -0.001624 0.856144 0.448586
1305031949.841089 -2.326947 -2.967189 1.345398 0.249459 -0.019170 0.857488 0.449574
1305031949.874789 -2.330139 -2.978794 1.349352 0.240410 -0.035524 0.858079 0.452373
1305031949.909777 -2.329613 -2.990292 1.351366 0.229325 -0.054840 0.858583 0.455235
1305031949.942794 -2.327363 -3.002386 1.353341 0.220987 -0.075136 0.858349 0.456898
1305031949.975044 -2.327474 -3.015305 1.353651 0.217263 -0.093172 0.856273 0.459253
1305031950.008238 -2.330350 -3.028405 1.353678 0.215714 -0.111334 0.851938 0.463975
1305031950.042254 -2.333622 -3.038619 1.354357 0.215497 -0.130709 0.845711 0.470372
1305031950.074638 -2.336932 -3.048108 1.353965 0.215614 -0.150614 0.837781 0.478486
1305031950.108078 -2.346553 -3.060795 1.350536 0.215612 -0.168176 0.829119 0.487638
1305031950.142491 -2.364714 -3.073256 1.344663 0.213001 -0.189968 0.819029 0.497730
1305031950.175334 -2.368827 -3.080732 1.338963 0.204676 -0.217934 0.806113 0.510679
1305031950.208041 -2.372054 -3.088258 1.332819 0.196726 -0.245216 0.793705 0.520770
1305031950.242132 -2.371691 -3.091415 1.332875 0.187936 -0.275164 0.782143 0.526514
1305031950.274123 -2.369966 -3.095354 1.331744 0.180320 -0.299783 0.772034 0.530640
1305031950.306350 -2.369429 -3.098121 1.330789 0.174618 -0.320197 0.764205 0.531952
1305031950.342094 -2.371712 -3.100571 1.326747 0.168541 -0.338072 0.757487 0.532461
1305031950.373649 -2.374569 -3.099697 1.322072 0.159910 -0.356164 0.750023 0.533892
1305031950.407634 -2.373473 -3.101133 1.324856 0.149468 -0.372604 0.743080 0.535404
1305031950.442217 -2.379394 -3.101840 1.321556 0.138235 -0.384916 0.737488 0.537440
1305031950.473964 -2.377822 -3.105002 1.323629 0.126003 -0.396460 0.731623 0.540065
1305031950.507670 -2.372240 -3.106762 1.331815 0.116311 -0.406489 0.726848 0.541230
1305031950.541646 -2.360718 -3.112969 1.341908 0.110564 -0.413428 0.722126 0.543495
1305031950.573672 -2.348297 -3.122233 1.347268 0.108615 -0.417189 0.719457 0.544553
1305031950.607537 -2.333880 -3.124783 1.355454 0.111518 -0.419802 0.716368 0.546028
1305031950.641923 -2.322544 -3.132514 1.359552 0.117063 -0.418286 0.714519 0.548448
1305031950.673780 -2.312889 -3.135809 1.363992 0.123371 -0.413037 0.715642 0.549578
1305031950.706195 -2.300706 -3.133071 1.368316 0.128108 -0.405286 0.718658 0.550329
1305031950.741671 -2.271543 -3.129720 1.386650 0.131101 -0.397194 0.722784 0.550121
1305031950.773779 -2.263543 -3.122528 1.393300 0.137794 -0.383668 0.729539 0.549168
1305031950.807770 -2.252793 -3.130518 1.386674 0.142598 -0.366699 0.737249 0.549238
1305031950.842048 -2.252259 -3.127776 1.381076 0.152269 -0.349615 0.745224 0.547015
1305031950.874768 -2.242034 -3.125245 1.376968 0.160004 -0.334295 0.750419 0.547281
1305031950.909938 -2.231252 -3.126232 1.375229 0.166813 -0.319649 0.755550 0.546939
1305031950.942568 -2.226732 -3.124280 1.370544 0.174343 -0.304389 0.761051 0.545667
1305031950.973878 -2.221269 -3.123144 1.364377 0.179104 -0.290631 0.766398 0.544141
1305031951.010611 -2.217693 -3.126543 1.357593 0.181671 -0.279109 0.771608 0.541954
1305031951.042498 -2.210771 -3.132472 1.354421 0.180946 -0.271681 0.776144 0.539490
1305031951.074936 -2.198295 -3.138583 1.354106 0.180592 -0.264323 0.781010 0.536230
